Time,Object Name,Status,Value,Units,Alert ID,Priority
18.03.2023 9:43:58,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:00,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:00,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:44:00,TIC Gauge 1,11,5.2401e+00,59,0,0
18.03.2023 9:44:00,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:00,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:02,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:02,TIC Turbo Power,,6.1,,0,0
18.03.2023 9:44:02,TIC Gauge 1,11,5.2701e+00,59,0,0
18.03.2023 9:44:02,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:02,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:04,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:04,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:44:04,TIC Gauge 1,11,5.3014e+00,59,0,0
18.03.2023 9:44:04,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:04,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:06,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:06,TIC Turbo Power,,6.1,,0,0
18.03.2023 9:44:06,TIC Gauge 1,11,5.3014e+00,59,0,0
18.03.2023 9:44:06,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:06,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:08,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:08,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:08,TIC Turbo Power,,6.8,,0,0
18.03.2023 9:44:08,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:08,TIC Gauge 1,11,5.3666e+00,59,0,0
18.03.2023 9:44:10,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:10,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:44:10,TIC Gauge 1,11,5.4019e+00,59,0,0
18.03.2023 9:44:10,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:10,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:12,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:12,TIC Turbo Power,,7.3,,0,0
18.03.2023 9:44:12,TIC Gauge 1,11,5.4371e+00,59,0,0
18.03.2023 9:44:12,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:12,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:14,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:14,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:44:14,TIC Gauge 1,11,5.4671e+00,59,0,0
18.03.2023 9:44:14,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:14,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:16,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:16,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:16,TIC Turbo Power,,8.0,,0,0
18.03.2023 9:44:16,TIC Gauge 1,11,5.4671e+00,59,0,0
18.03.2023 9:44:16,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:18,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:18,TIC Turbo Power,,7.7,,0,0
18.03.2023 9:44:18,TIC Gauge 1,11,5.4984e+00,59,0,0
18.03.2023 9:44:18,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:18,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:20,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:20,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:44:20,TIC Gauge 1,11,5.5284e+00,59,0,0
18.03.2023 9:44:20,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:20,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:22,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:22,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:22,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:44:22,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:22,TIC Gauge 1,11,5.5637e+00,59,0,0
18.03.2023 9:44:24,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:24,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:44:24,TIC Gauge 1,11,5.5989e+00,59,0,0
18.03.2023 9:44:24,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:24,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:26,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:26,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:44:26,TIC Gauge 1,11,5.6211e+00,59,0,0
18.03.2023 9:44:26,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:27,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:28,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:28,TIC Turbo Power,,8.2,,0,0
18.03.2023 9:44:28,TIC Gauge 1,11,5.6563e+00,59,0,0
18.03.2023 9:44:29,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:29,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:30,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:30,TIC Turbo Power,,8.4,,0,0
18.03.2023 9:44:30,TIC Gauge 1,11,5.6915e+00,59,0,0
18.03.2023 9:44:31,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:31,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:32,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:32,TIC Turbo Power,,8.7,,0,0
18.03.2023 9:44:33,TIC Gauge 1,11,5.6915e+00,59,0,0
18.03.2023 9:44:33,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:33,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:34,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:35,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:44:35,TIC Gauge 1,11,5.7254e+00,59,0,0
18.03.2023 9:44:35,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:35,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:37,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:37,TIC Turbo Power,,6.5,,0,0
18.03.2023 9:44:37,TIC Gauge 1,11,5.7607e+00,59,0,0
18.03.2023 9:44:37,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:37,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:39,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:39,TIC Turbo Power,,6.1,,0,0
18.03.2023 9:44:39,TIC Gauge 1,11,5.7920e+00,59,0,0
18.03.2023 9:44:39,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:39,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:41,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:41,TIC Turbo Power,,7.3,,0,0
18.03.2023 9:44:41,TIC Gauge 1,11,5.8259e+00,59,0,0
18.03.2023 9:44:41,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:41,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:43,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:43,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:44:43,TIC Gauge 1,11,5.8259e+00,59,0,0
18.03.2023 9:44:43,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:43,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:45,TIC Gauge 1,11,5.8572e+00,59,0,0
18.03.2023 9:44:45,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:45,TIC Turbo Power,,7.3,,0,0
18.03.2023 9:44:45,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:45,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:47,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:47,TIC Turbo Power,,8.0,,0,0
18.03.2023 9:44:47,TIC Gauge 1,11,5.8885e+00,59,0,0
18.03.2023 9:44:47,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:47,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:49,TIC Gauge 1,11,5.8885e+00,59,0,0
18.03.2023 9:44:49,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:49,TIC Turbo Power,,5.6,,0,0
18.03.2023 9:44:49,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:49,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:51,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:51,TIC Turbo Power,,6.1,,0,0
18.03.2023 9:44:51,TIC Gauge 1,11,5.9185e+00,59,0,0
18.03.2023 9:44:51,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:51,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:53,TIC Gauge 1,11,5.9577e+00,59,0,0
18.03.2023 9:44:53,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:53,TIC Turbo Power,,7.5,,0,0
18.03.2023 9:44:53,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:53,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:55,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:55,TIC Turbo Power,,7.3,,0,0
18.03.2023 9:44:55,TIC Gauge 1,11,5.9890e+00,59,0,0
18.03.2023 9:44:55,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:55,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:57,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:57,TIC Turbo Power,,8.0,,0,0
18.03.2023 9:44:57,TIC Gauge 1,11,5.9890e+00,59,0,0
18.03.2023 9:44:57,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:57,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:44:59,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:44:59,TIC Turbo Power,,8.0,,0,0
18.03.2023 9:44:59,TIC Gauge 1,11,6.0190e+00,59,0,0
18.03.2023 9:44:59,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:44:59,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:01,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:01,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:01,TIC Turbo Power,,6.8,,0,0
18.03.2023 9:45:01,TIC Gauge 1,11,6.0542e+00,59,0,0
18.03.2023 9:45:01,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:03,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:03,TIC Turbo Power,,6.8,,0,0
18.03.2023 9:45:03,TIC Gauge 1,11,6.0803e+00,59,0,0
18.03.2023 9:45:04,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:04,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:05,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:05,TIC Turbo Power,,6.1,,0,0
18.03.2023 9:45:06,TIC Gauge 1,11,6.0894e+00,59,0,0
18.03.2023 9:45:06,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:06,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:07,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:07,TIC Turbo Power,,5.4,,0,0
18.03.2023 9:45:08,TIC Gauge 1,11,6.1155e+00,59,0,0
18.03.2023 9:45:08,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:08,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:09,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:10,TIC Turbo Power,,6.1,,0,0
18.03.2023 9:45:10,TIC Gauge 1,11,6.1508e+00,59,0,0
18.03.2023 9:45:10,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:10,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:12,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:12,TIC Turbo Power,,5.8,,0,0
18.03.2023 9:45:12,TIC Gauge 1,11,6.1508e+00,59,0,0
18.03.2023 9:45:12,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:12,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:14,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:14,TIC Turbo Power,,6.5,,0,0
18.03.2023 9:45:14,TIC Gauge 1,11,6.1808e+00,59,0,0
18.03.2023 9:45:14,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:14,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:16,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:16,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:45:16,TIC Gauge 1,11,6.2121e+00,59,0,0
18.03.2023 9:45:16,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:16,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:18,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:18,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:45:18,TIC Gauge 1,11,6.2473e+00,59,0,0
18.03.2023 9:45:18,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:18,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:20,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:20,TIC Turbo Power,,8.0,,0,0
18.03.2023 9:45:20,TIC Gauge 1,11,6.2473e+00,59,0,0
18.03.2023 9:45:20,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:20,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:22,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:22,TIC Turbo Power,,6.5,,0,0
18.03.2023 9:45:22,TIC Gauge 1,11,6.2825e+00,59,0,0
18.03.2023 9:45:22,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:22,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:24,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:24,TIC Turbo Power,,6.5,,0,0
18.03.2023 9:45:24,TIC Gauge 1,11,4.2496e+03,59,0,0
18.03.2023 9:45:24,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:24,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:26,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:26,TIC Turbo Power,,8.0,,0,0
18.03.2023 9:45:26,TIC Gauge 1,11,2.7472e+04,59,0,0
18.03.2023 9:45:26,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:26,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:28,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:28,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:28,TIC Turbo Power,,6.1,,0,0
18.03.2023 9:45:28,TIC Gauge 1,11,2.7472e+04,59,0,0
18.03.2023 9:45:28,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:30,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:30,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:45:30,TIC Gauge 1,11,2.7136e+04,59,0,0
18.03.2023 9:45:30,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:30,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:32,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:32,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:45:32,TIC Gauge 1,11,2.6995e+04,59,0,0
18.03.2023 9:45:32,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:32,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:34,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:34,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:45:34,TIC Gauge 1,11,2.6995e+04,59,0,0
18.03.2023 9:45:34,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:34,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:36,TIC Turbo Power,,8.0,,0,0
18.03.2023 9:45:36,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:36,TIC Gauge 1,11,2.6793e+04,59,0,0
18.03.2023 9:45:36,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:36,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:38,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:38,TIC Turbo Power,,7.3,,0,0
18.03.2023 9:45:38,TIC Gauge 1,11,2.6840e+04,59,0,0
18.03.2023 9:45:39,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:39,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:40,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:40,TIC Turbo Power,,6.5,,0,0
18.03.2023 9:45:41,TIC Gauge 1,11,2.6840e+04,59,0,0
18.03.2023 9:45:41,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:41,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:42,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:42,TIC Turbo Power,,6.5,,0,0
18.03.2023 9:45:43,TIC Gauge 1,11,2.6793e+04,59,0,0
18.03.2023 9:45:43,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:43,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:45,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:45,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:45:45,TIC Gauge 1,11,2.6840e+04,59,0,0
18.03.2023 9:45:45,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:45,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:47,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:47,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:47,TIC Turbo Power,,7.7,,0,0
18.03.2023 9:45:47,TIC Gauge 1,11,2.6840e+04,59,0,0
18.03.2023 9:45:47,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:49,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:49,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:45:49,TIC Gauge 1,11,2.6679e+04,59,0,0
18.03.2023 9:45:49,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:49,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:51,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:51,TIC Turbo Power,,6.5,,0,0
18.03.2023 9:45:51,TIC Gauge 1,11,2.6679e+04,59,0,0
18.03.2023 9:45:51,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:51,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:53,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:53,TIC Turbo Power,,8.2,,0,0
18.03.2023 9:45:53,TIC Gauge 1,11,2.6464e+04,59,0,0
18.03.2023 9:45:53,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:53,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:55,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:55,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:45:55,TIC Gauge 1,11,2.6464e+04,59,0,0
18.03.2023 9:45:55,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:55,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:57,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:57,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:45:57,TIC Gauge 1,11,2.6323e+04,59,0,0
18.03.2023 9:45:57,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:45:57,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:59,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:45:59,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:45:59,TIC Turbo Power,,6.5,,0,0
18.03.2023 9:45:59,TIC Gauge 1,11,2.6323e+04,59,0,0
18.03.2023 9:45:59,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:01,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:01,TIC Turbo Power,,6.1,,0,0
18.03.2023 9:46:01,TIC Gauge 1,11,2.6141e+04,59,0,0
18.03.2023 9:46:01,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:01,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:03,TIC Gauge 1,11,2.5980e+04,59,0,0
18.03.2023 9:46:03,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:03,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:46:03,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:03,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:05,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:05,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:05,TIC Turbo Power,,6.8,,0,0
18.03.2023 9:46:05,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:05,TIC Gauge 1,11,2.5980e+04,59,0,0
18.03.2023 9:46:07,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:07,TIC Turbo Power,,6.5,,0,0
18.03.2023 9:46:07,TIC Gauge 1,11,2.5980e+04,59,0,0
18.03.2023 9:46:07,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:07,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:09,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:09,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:09,TIC Turbo Power,,6.1,,0,0
18.03.2023 9:46:09,TIC Gauge 1,11,2.5980e+04,59,0,0
18.03.2023 9:46:09,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:11,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:11,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:11,TIC Turbo Power,,6.5,,0,0
18.03.2023 9:46:11,TIC Gauge 1,11,2.5846e+04,59,0,0
18.03.2023 9:46:11,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:13,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:13,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:46:13,TIC Gauge 1,11,2.5846e+04,59,0,0
18.03.2023 9:46:14,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:14,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:15,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:15,TIC Turbo Power,,7.0,,0,0
18.03.2023 9:46:15,TIC Gauge 1,11,2.5846e+04,59,0,0
18.03.2023 9:46:16,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:16,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:17,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:17,TIC Turbo Power,,6.5,,0,0
18.03.2023 9:46:18,TIC Gauge 1,11,2.5805e+04,59,0,0
18.03.2023 9:46:18,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:18,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:20,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:20,TIC Turbo Power,,6.5,,0,0
18.03.2023 9:46:20,TIC Gauge 1,11,2.5584e+04,59,0,0
18.03.2023 9:46:20,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:20,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:22,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:22,TIC Turbo Power,,7.3,,0,0
18.03.2023 9:46:22,TIC Gauge 1,11,2.5631e+04,59,0,0
18.03.2023 9:46:22,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:22,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:24,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:24,TIC Turbo Power,,6.1,,0,0
18.03.2023 9:46:24,TIC Gauge 1,11,2.5685e+04,59,0,0
18.03.2023 9:46:24,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:24,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:26,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:26,TIC Turbo Power,,7.5,,0,0
18.03.2023 9:46:26,TIC Gauge 1,11,2.5463e+04,59,0,0
18.03.2023 9:46:26,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:26,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:28,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:28,TIC Turbo Power,,5.4,,0,0
18.03.2023 9:46:28,TIC Gauge 1,11,2.5308e+04,59,0,0
18.03.2023 9:46:28,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:28,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:30,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:30,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:30,TIC Turbo Power,,8.0,,0,0
18.03.2023 9:46:30,TIC Gauge 1,11,2.5308e+04,59,0,0
18.03.2023 9:46:30,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:32,TIC Gauge 2,5,9.9000e+09,59,0,0
18.03.2023 9:46:32,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:32,TIC Turbo Power,,6.8,,0,0
18.03.2023 9:46:32,TIC Gauge 3,5,9.9000e+09,59,0,0
18.03.2023 9:46:32,TIC Gauge 1,11,2.5147e+04,59,0,0
18.03.2023 9:46:34,TIC Turbo Speed,,1.6,,0,0
18.03.2023 9:46:34,TIC Turbo Power,,6.1,,0,0
18.03.2023 9:46:34,TIC Gauge 1,11,2.5194e+04,59,0,0
