Time,Object Name,Status,Value,Units,Alert ID,Priority
20.03.2023 10:03:59,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:00,TIC Gauge 1,11,2.1245e+04,59,0,0
20.03.2023 10:04:00,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:00,TIC Turbo Power,,5.6,,0,0
20.03.2023 10:04:00,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:01,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:02,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:02,TIC Turbo Power,,8.0,,0,0
20.03.2023 10:04:02,TIC Gauge 1,11,2.1245e+04,59,0,0
20.03.2023 10:04:03,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:03,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:04,TIC Gauge 1,11,2.1245e+04,59,0,0
20.03.2023 10:04:04,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:04,TIC Turbo Power,,6.8,,0,0
20.03.2023 10:04:05,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:05,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:06,TIC Gauge 1,11,2.1200e+04,59,0,0
20.03.2023 10:04:06,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:07,TIC Turbo Power,,6.3,,0,0
20.03.2023 10:04:07,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:07,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:09,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:09,TIC Turbo Power,,6.3,,0,0
20.03.2023 10:04:09,TIC Gauge 1,11,2.1360e+04,59,0,0
20.03.2023 10:04:09,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:09,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:11,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:11,TIC Turbo Power,,8.0,,0,0
20.03.2023 10:04:11,TIC Gauge 1,11,2.1360e+04,59,0,0
20.03.2023 10:04:11,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:11,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:13,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:13,TIC Turbo Power,,7.0,,0,0
20.03.2023 10:04:13,TIC Gauge 1,11,2.1360e+04,59,0,0
20.03.2023 10:04:13,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:13,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:15,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:15,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:15,TIC Turbo Power,,7.5,,0,0
20.03.2023 10:04:15,TIC Gauge 1,11,2.1360e+04,59,0,0
20.03.2023 10:04:15,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:17,TIC Gauge 1,11,2.1360e+04,59,0,0
20.03.2023 10:04:17,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:17,TIC Turbo Power,,7.0,,0,0
20.03.2023 10:04:17,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:17,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:19,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:19,TIC Turbo Power,,8.4,,0,0
20.03.2023 10:04:19,TIC Gauge 1,11,2.1360e+04,59,0,0
20.03.2023 10:04:19,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:19,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:21,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:21,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:21,TIC Turbo Power,,7.3,,0,0
20.03.2023 10:04:21,TIC Gauge 1,11,2.1360e+04,59,0,0
20.03.2023 10:04:21,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:23,TIC Gauge 1,11,2.1360e+04,59,0,0
20.03.2023 10:04:23,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:23,TIC Turbo Power,,8.0,,0,0
20.03.2023 10:04:23,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:23,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:25,TIC Gauge 1,11,2.1360e+04,59,0,0
20.03.2023 10:04:25,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:25,TIC Turbo Power,,6.8,,0,0
20.03.2023 10:04:25,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:25,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:27,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:27,TIC Turbo Power,,6.3,,0,0
20.03.2023 10:04:27,TIC Gauge 1,11,2.1360e+04,59,0,0
20.03.2023 10:04:27,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:27,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:29,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:29,TIC Turbo Power,,7.3,,0,0
20.03.2023 10:04:29,TIC Gauge 1,11,2.1360e+04,59,0,0
20.03.2023 10:04:29,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:29,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:31,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:31,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:04:31,TIC Gauge 1,11,2.3125e+04,59,0,0
20.03.2023 10:04:31,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:31,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:33,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:33,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:04:33,TIC Gauge 1,11,1.7526e+04,59,0,0
20.03.2023 10:04:33,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:34,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:35,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:35,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:35,TIC Turbo Power,,7.5,,0,0
20.03.2023 10:04:35,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:35,TIC Gauge 1,11,1.5760e+04,59,0,0
20.03.2023 10:04:37,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:37,TIC Turbo Power,,7.5,,0,0
20.03.2023 10:04:37,TIC Gauge 1,11,1.5711e+04,59,0,0
20.03.2023 10:04:38,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:38,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:39,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:39,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:04:40,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:04:40,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:40,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:41,TIC Turbo Power,,6.5,,0,0
20.03.2023 10:04:41,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:42,TIC Gauge 1,11,1.5636e+04,59,0,0
20.03.2023 10:04:42,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:42,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:44,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:44,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:04:44,TIC Gauge 1,11,1.5636e+04,59,0,0
20.03.2023 10:04:44,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:44,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:46,TIC Gauge 1,11,1.5636e+04,59,0,0
20.03.2023 10:04:46,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:46,TIC Turbo Power,,6.8,,0,0
20.03.2023 10:04:46,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:46,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:48,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:48,TIC Turbo Power,,6.8,,0,0
20.03.2023 10:04:48,TIC Gauge 1,11,1.5625e+04,59,0,0
20.03.2023 10:04:48,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:48,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:50,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:50,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:50,TIC Turbo Power,,6.3,,0,0
20.03.2023 10:04:50,TIC Gauge 1,11,1.5625e+04,59,0,0
20.03.2023 10:04:50,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:52,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:52,TIC Turbo Power,,7.5,,0,0
20.03.2023 10:04:52,TIC Gauge 1,11,1.5625e+04,59,0,0
20.03.2023 10:04:52,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:52,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:54,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:54,TIC Turbo Power,,8.0,,0,0
20.03.2023 10:04:54,TIC Gauge 1,11,1.5625e+04,59,0,0
20.03.2023 10:04:54,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:54,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:56,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:56,TIC Turbo Power,,8.0,,0,0
20.03.2023 10:04:56,TIC Gauge 1,11,1.5726e+04,59,0,0
20.03.2023 10:04:56,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:56,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:58,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:04:58,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:04:58,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:04:58,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:04:58,TIC Gauge 1,11,1.5726e+04,59,0,0
20.03.2023 10:05:00,TIC Gauge 1,11,1.5726e+04,59,0,0
20.03.2023 10:05:00,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:00,TIC Turbo Power,,7.0,,0,0
20.03.2023 10:05:00,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:00,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:02,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:02,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:05:02,TIC Gauge 1,11,1.5726e+04,59,0,0
20.03.2023 10:05:02,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:02,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:04,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:04,TIC Turbo Power,,6.8,,0,0
20.03.2023 10:05:04,TIC Gauge 1,11,1.5636e+04,59,0,0
20.03.2023 10:05:04,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:04,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:06,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:06,TIC Turbo Power,,7.3,,0,0
20.03.2023 10:05:06,TIC Gauge 1,11,1.5752e+04,59,0,0
20.03.2023 10:05:06,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:06,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:08,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:08,TIC Turbo Power,,7.0,,0,0
20.03.2023 10:05:08,TIC Gauge 1,11,1.5726e+04,59,0,0
20.03.2023 10:05:08,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:08,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:10,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:10,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:10,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:05:10,TIC Gauge 1,11,1.5726e+04,59,0,0
20.03.2023 10:05:10,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:12,TIC Gauge 1,11,1.5726e+04,59,0,0
20.03.2023 10:05:12,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:12,TIC Turbo Power,,8.2,,0,0
20.03.2023 10:05:12,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:13,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:14,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:14,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:14,TIC Turbo Power,,7.5,,0,0
20.03.2023 10:05:15,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:15,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:05:16,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:17,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:05:17,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:05:17,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:17,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:19,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:19,TIC Turbo Power,,7.0,,0,0
20.03.2023 10:05:19,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:05:19,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:19,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:21,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:21,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:21,TIC Turbo Power,,7.5,,0,0
20.03.2023 10:05:21,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:21,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:05:23,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:23,TIC Turbo Power,,8.0,,0,0
20.03.2023 10:05:23,TIC Gauge 1,11,1.5711e+04,59,0,0
20.03.2023 10:05:23,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:23,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:25,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:25,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:25,TIC Turbo Power,,7.0,,0,0
20.03.2023 10:05:25,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:05:25,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:27,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:27,TIC Turbo Power,,8.0,,0,0
20.03.2023 10:05:27,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:05:27,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:27,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:29,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:29,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:29,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:05:29,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:29,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:05:31,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:31,TIC Turbo Power,,8.2,,0,0
20.03.2023 10:05:31,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:05:31,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:31,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:33,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:33,TIC Turbo Power,,5.4,,0,0
20.03.2023 10:05:33,TIC Gauge 1,11,1.5711e+04,59,0,0
20.03.2023 10:05:33,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:33,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:35,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:35,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:05:35,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:05:35,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:35,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:37,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:37,TIC Turbo Power,,7.0,,0,0
20.03.2023 10:05:37,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:05:37,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:37,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:39,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:39,TIC Turbo Power,,7.3,,0,0
20.03.2023 10:05:39,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:05:39,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:39,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:41,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:41,TIC Turbo Power,,8.0,,0,0
20.03.2023 10:05:41,TIC Gauge 1,11,1.5711e+04,59,0,0
20.03.2023 10:05:41,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:41,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:43,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:43,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:05:43,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:05:43,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:44,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:45,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:45,TIC Turbo Power,,6.5,,0,0
20.03.2023 10:05:45,TIC Gauge 1,11,1.5711e+04,59,0,0
20.03.2023 10:05:45,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:46,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:47,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:47,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:47,TIC Turbo Power,,6.8,,0,0
20.03.2023 10:05:47,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:48,TIC Gauge 1,11,1.5711e+04,59,0,0
20.03.2023 10:05:49,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:49,TIC Turbo Power,,7.5,,0,0
20.03.2023 10:05:50,TIC Gauge 1,11,1.5711e+04,59,0,0
20.03.2023 10:05:50,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:50,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:51,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:52,TIC Turbo Power,,8.0,,0,0
20.03.2023 10:05:52,TIC Gauge 1,11,1.5711e+04,59,0,0
20.03.2023 10:05:52,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:52,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:54,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:54,TIC Turbo Power,,7.3,,0,0
20.03.2023 10:05:54,TIC Gauge 1,11,1.5711e+04,59,0,0
20.03.2023 10:05:54,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:54,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:56,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:05:56,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:56,TIC Turbo Power,,7.3,,0,0
20.03.2023 10:05:56,TIC Gauge 1,11,1.5711e+04,59,0,0
20.03.2023 10:05:56,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:58,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:05:58,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:05:58,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:05:58,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:05:58,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:00,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:00,TIC Turbo Power,,8.0,,0,0
20.03.2023 10:06:00,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:06:00,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:00,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:02,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:02,TIC Turbo Power,,7.5,,0,0
20.03.2023 10:06:02,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:06:02,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:02,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:04,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:06:04,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:04,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:06:04,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:04,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:06,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:06,TIC Turbo Power,,8.2,,0,0
20.03.2023 10:06:06,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:06:06,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:06,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:08,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:08,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:06:08,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:06:08,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:08,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:10,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:10,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:06:10,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:06:10,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:10,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:12,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:12,TIC Turbo Power,,6.3,,0,0
20.03.2023 10:06:12,TIC Gauge 1,11,1.5737e+04,59,0,0
20.03.2023 10:06:12,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:12,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:14,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:14,TIC Turbo Power,,8.2,,0,0
20.03.2023 10:06:14,TIC Gauge 1,11,1.5827e+04,59,0,0
20.03.2023 10:06:14,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:14,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:16,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:16,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:06:16,TIC Gauge 1,11,1.5827e+04,59,0,0
20.03.2023 10:06:16,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:16,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:18,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:18,TIC Turbo Power,,5.8,,0,0
20.03.2023 10:06:18,TIC Gauge 1,11,1.5794e+04,59,0,0
20.03.2023 10:06:18,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:19,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:20,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:20,TIC Turbo Power,,7.3,,0,0
20.03.2023 10:06:20,TIC Gauge 1,11,1.5794e+04,59,0,0
20.03.2023 10:06:21,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:21,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:22,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:22,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:22,TIC Turbo Power,,7.0,,0,0
20.03.2023 10:06:23,TIC Gauge 1,11,1.5794e+04,59,0,0
20.03.2023 10:06:23,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:24,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:24,TIC Turbo Power,,6.5,,0,0
20.03.2023 10:06:25,TIC Gauge 1,11,1.5827e+04,59,0,0
20.03.2023 10:06:25,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:25,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:26,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:27,TIC Turbo Power,,7.5,,0,0
20.03.2023 10:06:27,TIC Gauge 1,11,1.5827e+04,59,0,0
20.03.2023 10:06:27,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:27,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:29,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:29,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:06:29,TIC Gauge 1,11,1.5839e+04,59,0,0
20.03.2023 10:06:29,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:29,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:31,TIC Gauge 1,11,1.5839e+04,59,0,0
20.03.2023 10:06:31,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:31,TIC Turbo Power,,6.1,,0,0
20.03.2023 10:06:31,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:31,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:33,TIC Gauge 1,11,1.5827e+04,59,0,0
20.03.2023 10:06:33,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:33,TIC Turbo Power,,7.3,,0,0
20.03.2023 10:06:33,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:33,TIC Gauge 3,5,9.9000e+09,59,0,0
20.03.2023 10:06:35,TIC Gauge 2,5,9.9000e+09,59,0,0
20.03.2023 10:06:35,TIC Turbo Speed,,1.6,,0,0
20.03.2023 10:06:35,TIC Turbo Power,,8.0,,0,0
